filename,label.risk_level,label.risk_category,uav.mass_kg,uav.max_speed_mps,uav.battery_model.hover_power_W,environment.weather.wind_mps,environment.weather.gust_mps,environment.gnss_jam_dbm,daa.sep_threshold_m,daa.ttc_threshold_s,airspace.altitude_agl_max_m,uav.type,mission.type,mission.pattern,environment.weather.visibility,environment.gnss_multipath,is_missing__environment.gnss_multipath,comms.uplink_ok,is_missing__comms.uplink_ok,comms.downlink_ok,is_missing__comms.downlink_ok,environment.em_interference,is_missing__environment.em_interference,mission.runway_required,is_missing__mission.runway_required,has_lidar,is_missing__has_lidar,has_radar,is_missing__has_radar,has_gnss,is_missing__has_gnss,has_imu,is_missing__has_imu,has_camera_rgb,is_missing__has_camera_rgb,has_camera_thermal,is_missing__has_camera_thermal,feat_mission_dist_m,feat_mission_climb_m,feat_mission_tortuosity,feat_obstacle_count,feat_obstacle_avg_speed,feat_airspace_area_m2,feat_obstacle_density_per_km2,feat_weather_score,feat_power_to_weight,dq_core_present_pct,dq_weather_present,dq_uav_present,dq_mission_present,dq_comms_present,dq_sensors_present_pct
suburban_border_patrol_hexacopter_438a80a58cb5.json,3.0,High Risk,2.8,18.0,105.8,8.5,4.2,-85.0,25.0,15.0,120.0,hexacopter,survey,corridor,poor,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,649.61,20.0,308.11,1,1.0,60000.0,16.666666666666668,3,37.785714285714285,1.0,1.0,1.0,1.0,1.0,1.0
suburban_border_patrol_hexacopter_cold_308bbd852b2c.json,3.0,High Risk,5.8,18.0,320.0,8.5,4.2,-85.0,25.0,20.0,120.0,hexacopter,survey,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,460.83,0.0,246.37,1,2.0,60000.0,16.666666666666668,1,55.17241379310345,1.0,1.0,1.0,1.0,1.0,1.0
suburban_border_patrol_hot_f5aa032915af.json,3.0,High Risk,18.5,35.0,850.0,8.0,4.5,-75.0,25.0,20.0,150.0,helicopter,border_patrol,corridor,good,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,2000.0,0.0,270.0,1,3.0413812651491097,480000.0,2.0833333333333335,1,45.945945945945944,1.0,1.0,1.0,1.0,1.0,1.0
suburban_border_patrol_icing_helicopter_eaa0202b268f.json,3.0,High Risk,120.0,35.0,14053.5,6.5,3.2,,25.0,20.0,300.0,helicopter,survey,corridor,poor,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1961.8,30.0,326.02,1,3.1622776601683795,480000.0,2.0833333333333335,3,117.1125,0.75,1.0,1.0,1.0,1.0,1.0
suburban_border_patrol_octocopter_0917eb0c7db0.json,2.0,Medium Risk,8.5,18.0,311.0,6.5,4.2,,25.0,10.0,120.0,octocopter,search_rescue,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1400.0,0.0,270.0,1,2.23606797749979,480000.0,2.0833333333333335,0,36.588235294117645,0.75,1.0,1.0,1.0,1.0,1.0
suburban_border_patrol_snow_hexacopter_bd15ea5cf43e.json,3.0,High Risk,4.5,18.0,179.6,6.5,3.2,-95.0,25.0,20.0,120.0,hexacopter,survey,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,980.9,15.0,326.02,1,1.4142135623730951,120000.0,8.333333333333334,3,39.91111111111111,1.0,1.0,1.0,1.0,1.0,1.0
suburban_border_patrol_solar_wing_3cfe3dce3fa0.json,3.0,High Risk,5.2,22.0,335.4,6.5,3.2,-85.0,25.0,20.0,300.0,solar_wing,survey,corridor,poor,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2363.24,50.0,319.16,1,2.0615528128088303,800000.0,1.25,3,64.5,1.0,1.0,1.0,1.0,1.0,1.0
suburban_border_patrol_swarm_hail_378c2033344b.json,3.0,High Risk,2.5,18.0,180.0,8.5,4.2,-95.0,25.0,15.0,120.0,swarm_drone,border_patrol,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,541.53,20.0,269.68,1,1.118033988749895,30000.0,33.333333333333336,4,72.0,1.0,1.0,1.0,1.0,1.0,1.0
suburban_bvlos_helicopter_delivery_d3cb195baf47.json,2.0,Medium Risk,2.5,25.0,89.2,6.0,3.0,,25.0,20.0,120.0,helicopter,delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1056.23,20.0,258.67,1,1.0,200000.0,5.0,0,35.68,0.75,1.0,1.0,1.0,1.0,1.0
suburban_bvlos_helicopter_rain_test_9cc8a8c622f3.json,3.0,High Risk,25.0,35.0,1800.0,6.5,4.0,-75.0,25.0,15.0,120.0,helicopter,delivery,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,958.5,20.0,64.12,1,2.23606797749979,800000.0,1.25,6,72.0,1.0,1.0,1.0,1.0,1.0,1.0
suburban_cold_survey_helicopter_79bd43bf4e16.json,2.0,Medium Risk,2.5,25.0,89.2,6.0,3.0,,25.0,20.0,120.0,helicopter,survey,grid,good,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1200.0,0.0,270.0,1,0.7071067811865476,250000.0,4.0,1,35.68,0.75,1.0,1.0,1.0,1.0,1.0
suburban_convertiplane_lightning_risk_b28c5a4fcdce.json,3.0,High Risk,12.5,35.0,658.8,8.0,4.0,-75.0,25.0,20.0,120.0,convertiplane,survey,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,950.97,15.0,54.16,1,2.0,800000.0,1.25,1,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
suburban_convertiplane_recon_cold_dec8a304b043.json,3.0,High Risk,18.5,45.0,850.0,7.5,4.2,-95.0,25.0,20.0,300.0,convertiplane,survey,grid,good,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2703.24,30.0,322.75,1,2.23606797749979,800000.0,1.25,1,45.945945945945944,1.0,1.0,1.0,1.0,1.0,1.0
suburban_convertiplane_survey_fog_84ef9ccd6ac1.json,3.0,High Risk,8.5,35.0,369.4,6.0,3.5,-75.0,50.0,25.0,120.0,convertiplane,survey,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1200.0,0.0,180.0,1,1.4142135623730951,420000.0,2.380952380952381,5,43.45882352941176,1.0,1.0,1.0,1.0,1.0,1.0
suburban_convertiplane_survey_microburst_a191e559cb0d.json,3.0,High Risk,12.5,35.0,800.0,8.0,4.5,-75.0,25.0,15.0,120.0,convertiplane,survey,grid,good,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1200.0,0.0,270.0,1,2.8284271247461903,250000.0,4.0,1,64.0,1.0,1.0,1.0,1.0,1.0,1.0
suburban_convoy_escort_helicopter_83b8a23f0e34.json,3.0,High Risk,25.0,35.0,1336.4,6.0,3.0,-90.0,25.0,15.0,150.0,helicopter,convoy_escort,corridor,good,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,990.77,20.0,5.4,1,4.0,640000.0,1.5625,1,53.456,1.0,1.0,1.0,1.0,1.0,1.0
suburban_convoy_escort_helicopter_9f77b5365bcf.json,3.0,High Risk,35.0,30.0,2598.6,8.0,4.0,,25.0,15.0,120.0,helicopter,convoy_escort,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,336.75,20.0,10.22,1,5.0,250000.0,4.0,1,74.24571428571429,0.75,1.0,1.0,1.0,1.0,1.0
suburban_corridor_follow_helicopter_icing_aaf8c4b798bf.json,3.0,High Risk,25.0,35.0,1336.4,6.5,3.0,-95.0,25.0,15.0,120.0,helicopter,survey,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,172.62,20.0,25.85,1,2.23606797749979,30000.0,33.333333333333336,1,53.456,1.0,1.0,1.0,1.0,1.0,1.0
suburban_corridor_follow_hexacopter_03dff7b535e3.json,2.0,Medium Risk,2.5,15.0,89.2,5.0,3.0,,25.0,15.0,120.0,hexacopter,survey,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,292.75,10.0,7.83,1,2.0,50000.0,20.0,0,35.68,0.75,1.0,1.0,1.0,1.0,1.0
suburban_corridor_follow_octocopter_9c03a505f5b8.json,2.0,Medium Risk,8.5,20.0,313.5,5.0,3.0,,25.0,15.0,120.0,octocopter,inspection,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,314.1,30.0,97.08,1,5.0,15000.0,66.66666666666667,0,36.88235294117647,0.75,1.0,1.0,1.0,1.0,1.0
suburban_corridor_glider_0a2fdf7998252d89_f2d7803f2fbd.json,3.0,High Risk,2.5,22.0,111.8,6.0,3.0,-95.0,25.0,20.0,120.0,glider,survey,corridor,good,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,910.56,20.0,25.56,1,1.0,800000.0,1.25,0,44.72,1.0,1.0,1.0,1.0,1.0,1.0
suburban_delivery_bvlos_5cfae9f7b5f5.json,2.0,Medium Risk,25.0,20.0,1800.0,6.0,3.0,,25.0,15.0,120.0,heavy_lift,delivery,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,901.0,20.0,180.06,1,2.8284271247461903,250000.0,4.0,0,72.0,0.75,1.0,1.0,1.0,1.0,1.0
suburban_delivery_convertiplane_e30294969c0f.json,3.0,High Risk,8.5,35.0,452.5,6.0,3.0,-90.0,25.0,20.0,120.0,convertiplane,package_delivery,corridor,good,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2289.59,60.0,78.62,1,5.0,3000000.0,0.33333333333333337,1,53.23529411764706,1.0,1.0,1.0,1.0,1.0,1.0
suburban_delivery_dust_fc49bf98e87a.json,3.0,High Risk,28.5,18.0,1800.0,6.5,3.2,,25.0,15.0,120.0,heavy_lift,package_delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,951.44,15.0,52.91,1,0.5,480000.0,2.0833333333333335,3,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
suburban_delivery_glider_low_visibility_68eb43ed46b4.json,3.0,High Risk,2.5,18.0,111.8,6.0,3.5,-75.0,25.0,15.0,120.0,glider,package_delivery,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,754.45,15.0,182.25,1,2.5,200000.0,5.0,3,44.72,1.0,1.0,1.0,1.0,1.0,1.0
suburban_delivery_helicopter_fog_4638951434c1.json,3.0,High Risk,2.5,25.0,89.2,6.5,3.2,,25.0,15.0,120.0,helicopter,package_delivery,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,447.66,10.0,37.21,1,2.23606797749979,250000.0,4.0,4,35.68,0.75,1.0,1.0,1.0,1.0,1.0
suburban_delivery_helicopter_microburst_fd42f28b7770.json,2.0,Medium Risk,2.5,25.0,180.0,8.0,4.0,,25.0,10.0,120.0,helicopter,package_delivery,corridor,good,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,574.31,20.0,25.76,1,2.8284271247461903,250000.0,4.0,1,72.0,0.75,1.0,1.0,1.0,1.0,1.0
suburban_delivery_quadrotor_gusts_90e30aabae3c.json,2.0,Medium Risk,2.5,15.0,120.0,6.5,4.2,,25.0,15.0,120.0,quadrotor,delivery,corridor,good,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,800.15,10.0,180.0,1,0.8,120000.0,8.333333333333334,0,48.0,0.75,1.0,1.0,1.0,1.0,1.0
suburban_delivery_rain_octocopter_b32694d242db.json,3.0,High Risk,8.5,18.0,650.0,6.5,3.2,,25.0,20.0,120.0,octocopter,delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,449.11,15.0,38.2,1,2.23606797749979,250000.0,4.0,5,76.47058823529412,0.75,1.0,1.0,1.0,1.0,1.0
suburban_delivery_sandstorm_7ccf92b29e3c.json,3.0,High Risk,35.0,18.0,1800.0,9.5,4.5,,25.0,10.0,120.0,heavy_lift,package_delivery,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,654.91,10.0,77.3,1,2.5,300000.0,3.3333333333333335,3,51.42857142857143,0.75,1.0,1.0,1.0,1.0,1.0
suburban_delivery_solar_wing_4aaacfe0f639.json,3.0,High Risk,12.5,25.0,1250.1,8.0,4.0,-75.0,25.0,30.0,120.0,solar_wing,package_delivery,corridor,good,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1255.81,30.0,127.34,1,2.23606797749979,640000.0,1.5625,1,100.008,1.0,1.0,1.0,1.0,1.0,1.0
suburban_delivery_vtol_icing_492994bdca4c.json,3.0,High Risk,8.5,35.0,452.5,6.5,3.0,-85.0,25.0,20.0,120.0,vtol_tiltrotor,package_delivery,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,329.96,20.0,118.76,1,2.23606797749979,75000.0,13.333333333333334,1,53.23529411764706,1.0,1.0,1.0,1.0,1.0,1.0
suburban_disaster_recon_fixed_wing_rain_3af9e5078e26.json,3.0,High Risk,5.2,28.0,335.4,6.5,3.2,-95.0,50.0,30.0,150.0,fixed_wing,search_rescue,corridor,poor,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1772.7,40.0,191.46,1,3.605551275463989,1200000.0,0.8333333333333334,6,64.5,1.0,1.0,1.0,1.0,1.0,1.0
suburban_disaster_recon_helicopter_b3a7b1aae95b.json,3.0,High Risk,18.5,35.0,650.0,6.5,4.0,-85.0,25.0,20.0,180.0,helicopter,search_rescue,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,590.14,0.0,236.31,1,1.5811388300841898,280000.0,3.571428571428571,4,35.13513513513514,1.0,1.0,1.0,1.0,1.0,1.0
suburban_disaster_recon_octocopter_24b214b306d1.json,3.0,High Risk,8.5,18.0,320.0,7.5,4.0,-95.0,25.0,15.0,120.0,octocopter,search_rescue,grid,good,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1155.15,0.0,281.3,1,2.0,250000.0,4.0,2,37.64705882352941,1.0,1.0,1.0,1.0,1.0,1.0
suburban_dust_mapping_mission_8c0a80b12523.json,3.0,High Risk,2.5,15.0,80.0,6.0,3.5,,25.0,15.0,120.0,quadrotor,mapping,grid,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,400.0,0.0,270.0,1,2.0,40000.0,25.0,3,32.0,0.75,1.0,1.0,1.0,1.0,1.0
suburban_facade_inspection_cold_octocopter_7e959a009b61.json,3.0,High Risk,12.5,18.0,950.0,8.0,4.0,-95.0,25.0,15.0,60.0,octocopter,inspection,corridor,good,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,640.0,0.0,270.0,1,2.0,40000.0,25.0,1,76.0,1.0,1.0,1.0,1.0,1.0,1.0
suburban_facade_inspection_helicopter_add589b468c1.json,3.0,High Risk,2.5,20.0,58.9,6.0,3.5,-95.0,10.0,5.0,60.0,helicopter,inspection,corridor,good,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,199.49,15.0,118.79,1,0.8,30000.0,33.333333333333336,1,23.56,1.0,1.0,1.0,1.0,1.0,1.0
suburban_facade_inspection_quadrotor_hail_864daaa9d8d6.json,3.0,High Risk,2.5,15.0,120.0,8.0,4.0,,10.0,5.0,60.0,quadrotor,inspection,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,170.0,0.0,180.0,1,2.0,8000.0,125.0,3,48.0,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_726ebb08d9ca.json,3.0,High Risk,18.5,35.0,1800.0,6.0,3.5,-85.0,25.0,20.0,120.0,convertiplane,firefighting_drop,custom,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,399.21,10.0,55.46,1,2.0,160000.0,6.25,1,97.29729729729729,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_HAPS_c46afe57277b.json,3.0,High Risk,120.0,35.0,37182.1,8.0,4.0,-75.0,100.0,30.0,3000.0,high_altitude_pseudo_satellite,firefighting_drop,corridor,poor,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,3348.3,300.0,62.03,1,2.8284271247461903,16000000.0,0.0625,4,309.8508333333333,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_cold_d60c5145ba41.json,3.0,High Risk,2.5,18.0,180.0,8.0,4.5,-85.0,25.0,15.0,120.0,quadrotor,firefighting_drop,corridor,good,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,184.3,10.0,29.29,1,1.0,30000.0,33.333333333333336,2,72.0,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_cold_haps_0371ffcaf8d9.json,3.0,High Risk,45.0,35.0,8538.5,8.0,4.0,-75.0,50.0,30.0,2500.0,high_altitude_pseudo_satellite,firefighting_drop,corridor,good,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1582.9,200.0,153.27,1,3.0,3000000.0,0.33333333333333337,1,189.74444444444444,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_convertiplane_2ea01b311312.json,3.0,High Risk,18.5,35.0,850.0,6.0,3.5,-85.0,25.0,20.0,150.0,convertiplane,firefighting_drop,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,441.74,20.0,116.62,1,2.23606797749979,160000.0,6.25,1,45.945945945945944,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_convertiplane_ead69efee369.json,3.0,High Risk,18.5,35.0,1186.2,6.0,3.5,-95.0,25.0,20.0,250.0,convertiplane,firefighting_drop,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,973.77,30.0,46.95,1,2.0,800000.0,1.25,6,64.11891891891892,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_efc21617acbc.json,3.0,High Risk,28.5,22.0,2268.2,6.5,4.0,-85.0,25.0,20.0,120.0,amphibious_uav,firefighting_drop,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,336.08,10.0,127.51,1,2.23606797749979,75000.0,13.333333333333334,1,79.5859649122807,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_fixed_wing_d4d5347c99d0.json,2.0,Medium Risk,12.5,28.0,1250.1,8.0,4.0,,25.0,15.0,150.0,fixed_wing,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,961.09,20.0,133.31,1,3.605551275463989,480000.0,2.0833333333333335,1,100.008,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_fog_amphibious_uav_5658e83fa2c2.json,3.0,High Risk,18.5,22.0,1258.2,6.5,3.2,-85.0,25.0,15.0,120.0,amphibious_uav,firefighting_drop,corridor,poor,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,317.6,20.0,209.87,1,1.0,75000.0,13.333333333333334,4,68.01081081081081,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_fog_de58d4c6038f.json,3.0,High Risk,12.5,18.0,658.8,6.5,3.2,-75.0,25.0,15.0,120.0,amphibious_uav,firefighting_drop,custom,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,372.1,15.0,220.64,1,2.8284271247461903,40000.0,25.0,4,52.70399999999999,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_heavy_lift_14d941c74af3.json,3.0,High Risk,35.0,18.0,1800.0,6.0,3.5,,25.0,15.0,120.0,heavy_lift,firefighting_drop,custom,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1112.66,0.0,314.86,1,2.5,250000.0,4.0,3,51.42857142857143,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_heavy_lift_4a9285db9d28.json,2.0,Medium Risk,28.5,18.0,1214.3,8.5,4.2,,25.0,10.0,120.0,heavy_lift,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,365.67,10.0,27.42,1,2.23606797749979,250000.0,4.0,0,42.60701754385965,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_heavy_lift_a96dabbf045f.json,3.0,High Risk,28.5,18.0,1561.1,9.5,4.5,,25.0,15.0,120.0,heavy_lift,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,335.75,5.0,5.12,1,2.1213203435596424,200000.0,5.0,1,54.77543859649123,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_helicopter_6213633c08b2.json,3.0,High Risk,18.5,35.0,800.0,6.0,3.5,-95.0,25.0,15.0,150.0,helicopter,firefighting_drop,custom,poor,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,590.83,20.0,50.32,1,2.23606797749979,300000.0,3.3333333333333335,3,43.24324324324324,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_hexacopter_79a725f5fc9d.json,2.0,Medium Risk,5.8,18.0,420.0,8.5,4.2,,25.0,5.0,120.0,hexacopter,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,327.07,10.0,42.14,1,2.23606797749979,120000.0,8.333333333333334,1,72.41379310344828,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_hot_convertiplane_ce7d5c30eb71.json,2.0,Medium Risk,18.5,55.0,951.1,8.0,4.5,,25.0,20.0,120.0,convertiplane,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,681.55,20.0,10.16,1,2.0,480000.0,2.0833333333333335,0,51.410810810810815,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_icing_74a2350b36d8.json,3.0,High Risk,250.0,35.0,111807.9,8.0,4.0,-75.0,50.0,30.0,600.0,high_altitude_pseudo_satellite,firefighting_drop,corridor,poor,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1871.49,100.0,160.58,1,2.5,3000000.0,0.33333333333333337,3,447.23159999999996,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_octocopter_da5d1fc412c6.json,2.0,Medium Risk,28.5,22.0,1800.0,8.5,4.2,,25.0,15.0,120.0,octocopter,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,516.52,5.0,71.64,1,1.5,300000.0,3.3333333333333335,0,63.1578947368421,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_quadrotor_f5e1c98baa5f.json,2.0,Medium Risk,2.5,15.0,180.0,8.0,4.0,,25.0,10.0,120.0,quadrotor,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,300.0,0.0,180.0,1,2.0,40000.0,25.0,1,72.0,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_rain_2fa91d664e52.json,3.0,High Risk,5.2,18.0,267.7,6.5,4.0,,25.0,15.0,120.0,quadrotor,firefighting_drop,corridor,poor,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,193.02,10.0,35.44,1,2.23606797749979,40000.0,25.0,6,51.480769230769226,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_snowfall_918ac1107cf5.json,3.0,High Risk,18.5,18.0,889.7,6.5,4.0,,25.0,15.0,120.0,octocopter,firefighting_drop,corridor,poor,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,610.28,10.0,216.53,1,1.0,120000.0,8.333333333333334,4,48.0918918918919,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_snowfall_f7a439105f63.json,3.0,High Risk,38.5,18.0,1832.2,6.5,4.2,-95.0,25.0,15.0,120.0,heavy_lift,firefighting_drop,corridor,poor,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,296.93,10.0,18.96,1,2.0,120000.0,8.333333333333334,4,47.58961038961039,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_solar_wing_bbc00f27ce17.json,3.0,High Risk,12.5,28.0,1250.1,6.5,3.2,-95.0,25.0,20.0,150.0,solar_wing,firefighting_drop,corridor,good,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1194.06,20.0,202.14,1,2.0,800000.0,1.25,1,100.008,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_vtol_9dff43d3ff35.json,3.0,High Risk,28.5,35.0,1800.0,8.0,4.5,-95.0,25.0,20.0,150.0,vtol_tiltrotor,firefighting_drop,corridor,good,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,383.67,20.0,12.66,1,4.47213595499958,160000.0,6.25,1,63.1578947368421,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_with_gusts_6b761e8952fe.json,2.0,Medium Risk,18.5,22.0,850.0,8.0,4.5,,25.0,15.0,120.0,amphibious_uav,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,283.08,20.0,164.94,1,1.118033988749895,40000.0,25.0,0,45.945945945945944,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_drop_with_microburst_20448656e45a.json,3.0,High Risk,55.0,35.0,11537.4,8.0,4.5,-75.0,50.0,30.0,600.0,high_altitude_pseudo_satellite,firefighting_drop,corridor,good,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,2406.83,0.0,34.3,1,2.5,6000000.0,0.16666666666666669,1,209.77090909090907,1.0,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_fixedwing_drop_a6170315a6ac.json,2.0,Medium Risk,18.5,32.0,2250.7,8.5,4.2,,25.0,15.0,120.0,fixed_wing,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,597.55,15.0,50.25,1,2.0,480000.0,2.0833333333333335,0,121.65945945945946,0.75,1.0,1.0,1.0,1.0,1.0
suburban_firefighting_glider_drop_93e3f862d51e.json,2.0,Medium Risk,5.2,22.0,335.4,8.0,4.5,,25.0,15.0,150.0,glider,firefighting_drop,corridor,good,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1200.0,0.0,270.0,1,2.0,250000.0,4.0,0,64.5,0.75,1.0,1.0,1.0,1.0,1.0
